Registration Year,Insurance,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Drive Type,Mileage,Engine Type,Max_Power_clean,Max_Power_RPM,Max_Torque_Nm,Max_Torque_RPM,Valves Per Cylinder,Fuel Supply System,Turbo Charger,Transmission Type,Gearbox,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Front Brake Type,Rear Brake Type,Ground Clearance Unladen,Wheel Base,Gross Weight,Price,Top Speed,Volume
2025.0,Comprehensive,5.0,9000,1,1451,Automatic,FWD,12.34,Turbocharged,141.04,5000.0,250.0,3600.0,4.0,MPFi,Yes,Automatic,6.0,12.34,60.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,170.0,2750.0,Unknown,624000.0,Unknown,15175890400.0
2024.0,Unknown,5.0,19000,1,1984,Automatic,AWD,10.14,Standard,187.74,6000.0,320.0,4100.0,4.0,MPFi,No,Automatic,7.0,17.0,62.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,205.0,2750.0,2200.0,1889999.0,222,13317559326.0
2014.0,Unknown,5.0,55983,1,998,Manual,FWD,20.51,Standard,67.04,6200.0,90.0,3500.0,4.0,MPFi,No,Manual,5.0,20.51,35.0,BS IV,MacPherson Strut,Standard/Other,Power,Tilt Only,Ventilated Disc,Drum,165.0,2400.0,1350.0,254999.0,150,8956377000.0
2022.0,Comprehensive,6.0,25161,1,1462,Automatic,FWD,18.9,Standard,101.64,6000.0,136.8,4400.0,4.0,MPFi,No,Automatic,6.0,20.27,45.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Power,Tilt and Telescopic,Solid Disc,Drum,165.0,2740.0,1765.0,252999.0,170,13846730625.0
2018.0,Third Party,5.0,43999,1,1991,Automatic,2WD,21.1,Standard,183.0,5500.0,300.0,1400.0,4.0,Direct Injection,Yes,Automatic,7.0,13.7,50.0,BS IV,MacPherson Strut,Standard/Other,Power,Tilt and Telescopic,Solid Disc,Solid Disc,183.0,2699.0,1940.0,1219000.0,225,11923458624.0
2023.0,Comprehensive,5.0,10094,1,999,Automatic,FWD,18.41,Standard,113.98,5500.0,178.0,4500.0,4.0,Direct Injection,Yes,Automatic,6.0,18.41,50.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Drum,188.0,2651.0,1670.0,1775000.0,Unknown,11975483520.0
2024.0,Comprehensive,5.0,9347,1,999,Manual,FWD,19.2,Standard,113.98,5500.0,178.0,4500.0,4.0,Direct Injection,Yes,Manual,6.0,19.2,50.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Drum,188.0,2651.0,1640.0,1450000.0,Unknown,11986832000.0
2015.0,Comprehensive,5.0,74000,1,1197,Manual,FWD,21.21,V-Type,81.8,6000.0,113.0,4200.0,4.0,MPFi,No,Manual,5.0,21.21,37.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,163.0,2450.0,1315.0,1675000.0,Unknown,10193472000.0
2020.0,Third Party,5.0,48000,1,1197,Manual,FWD,20.7,Standard,81.86,6000.0,113.8,4000.0,4.0,CRDi,No,Manual,5.0,20.7,37.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,180.0,2450.0,Unknown,365000.0,Unknown,9716448000.0
2017.0,Third Party,5.0,68000,2,1591,Automatic,FWD,13.0,V-Type,121.3,6400.0,151.0,4850.0,4.0,MPFi,No,Automatic,6.0,13.0,55.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,190.0,2590.0,Unknown,556000.0,Unknown,12388978000.0
2013.0,Unknown,5.0,52597,1,1198,Manual,FWD,19.4,V-Type,86.8,6000.0,109.0,4500.0,4.0,MPFi,No,Manual,5.0,19.4,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Collapsible/Fixed,Solid Disc,Drum,165.0,2345.0,Unknown,4295000.0,164,9097200000.0
2011.0,Unknown,5.0,80000,3,5461,Automatic,RWD,7.81,V-Type,362.9,6300.0,505.0,2800.0,4.0,EFI,No,Automatic,7.0,7.81,90.0,BS IV,Standard/Other,Torsion/Twist Beam,Power,Fixed,Ventilated Disc,Ventilated Disc,146.0,3165.0,2565.0,291000.0,250,14347647498.0
2022.0,Zero Dep,5.0,25000,2,1998,Automatic,4WD,13.17,In-Line,248.08,5200.0,350.0,4800.0,4.0,CRDi,Yes,Automatic,8.0,13.17,35.0,BS VI,Independent,Standard/Other,Electric,Tilt and Telescopic,Ventilated Disc,Ventilated Disc,160.0,2864.0,Unknown,700000.0,Unknown,16870119904.0
2022.0,Comprehensive,5.0,14000,1,1497,Automatic,FWD,14.0,Standard,113.18,6300.0,143.8,4500.0,4.0,MPFi,No,Automatic,6.0,17.0,50.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Solid Disc,188.0,2610.0,Unknown,4190000.0,Unknown,12584595000.0
2014.0,Unknown,7.0,50652,1,1497,Manual,FWD,17.3,V-Type,117.3,6600.0,145.0,4600.0,4.0,MPFi,No,Manual,5.0,17.3,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,189.0,2652.0,Unknown,1450000.0,160,11832765714.0
2014.0,Unknown,5.0,160000,1,1198,Manual,FWD,18.0,V-Type,86.7,6000.0,109.0,4500.0,4.0,Direct Injection,No,Manual,5.0,18.0,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,165.0,2405.0,Unknown,2324000.0,160,10088316000.0
2013.0,Unknown,5.0,60000,2,1197,Automatic,FWD,16.95,Standard,78.9,6000.0,111.8,4000.0,4.0,MPFi,No,Automatic,4.0,16.95,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Fixed,Ventilated Disc,Drum,165.0,2380.0,Unknown,360000.0,Unknown,8863016250.0
2011.0,Third Party,5.0,66000,2,1497,Manual,FWD,17.0,In-Line,118.0,6600.0,146.0,4800.0,4.0,EFI,No,Manual,5.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,160.0,2550.0,Unknown,210000.0,Unknown,11088012000.0
2022.0,Unknown,5.0,60000,1,1199,Manual,FWD,19.33,Standard,86.83,6000.0,113.0,3300.0,4.0,EFI,No,Manual,5.0,19.33,37.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,165.0,2501.0,Unknown,260000.0,Unknown,10664731350.0
2019.0,Unknown,5.0,30000,1,1197,Manual,FWD,17.0,Standard,110.0,5000.0,200.0,3500.0,4.0,MPFi,Yes,Manual,6.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Collapsible/Fixed,Solid Disc,Solid Disc,180.0,2600.0,Unknown,390000.0,175,11836254165.0
2011.0,Unknown,5.0,100000,1,1497,Manual,FWD,17.0,In-Line,118.0,6600.0,146.0,4800.0,4.0,EFI,No,Manual,5.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,160.0,2550.0,Unknown,1250000.0,Unknown,11088012000.0
2024.0,Zero Dep,5.0,9000,1,1482,Automatic,2WD,17.9,Standard,157.81,5500.0,253.0,3500.0,4.0,Direct Injection,Yes,Automatic,7.0,17.9,50.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,160.0,2610.0,Unknown,300000.0,Unknown,12924765000.0
2014.0,Comprehensive,5.0,121315,2,1198,Manual,FWD,17.8,V-Type,86.7,6000.0,109.0,4500.0,4.0,MPFi,No,Manual,5.0,17.8,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,165.0,2405.0,Unknown,1864999.0,140,10088316000.0
2015.0,Comprehensive,5.0,42324,3,1197,Manual,FWD,18.6,V-Type,81.83,6000.0,114.7,4000.0,4.0,MPFi,No,Manual,5.0,18.6,45.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt and Telescopic,Solid Disc,Drum,170.0,2570.0,Unknown,252000.0,170,10399534950.0
2021.0,Comprehensive,5.0,44000,1,2998,Automatic,AWD,11.24,Turbocharged,335.25,6000.0,450.0,5200.0,4.0,MPFi,Twin,Automatic,8.0,11.24,35.0,BS VI,Standard/Other,Standard/Other,Electric,Tilt and Telescopic,Solid Disc,Drum,180.0,2975.0,Unknown,330000.0,Unknown,19050158020.0
2021.0,Comprehensive,5.0,27600,1,1197,Automatic,FWD,22.56,Standard,88.5,6000.0,113.0,4400.0,4.0,MPFi,Yes,Automatic,5.0,22.56,37.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,160.0,2450.0,1335.0,1098000.0,Unknown,10206744750.0
2012.0,Comprehensive,5.0,16000,1,1199,Manual,FWD,18.6,Standard,79.4,6200.0,108.0,4400.0,4.0,MPFi,No,Manual,5.0,18.6,35.0,BS IV,MacPherson Strut,Standard/Other,Power,Fixed,Solid Disc,Drum,165.0,2375.0,Unknown,990000.0,Unknown,8824816000.0
2013.0,Comprehensive,5.0,92617,3,1197,Manual,FWD,18.6,V-Type,81.83,6000.0,114.7,4000.0,4.0,MPFi,No,Manual,5.0,18.6,45.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt and Telescopic,Solid Disc,Drum,170.0,2570.0,Unknown,170000.0,170,10399534950.0
2016.0,Unknown,5.0,60200,1,1591,Automatic,FWD,17.1,V-Type,121.4,6300.0,154.9,4200.0,4.0,MPFi,No,Automatic,4.0,17.1,43.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,165.0,2570.0,Unknown,242000.0,196,10970312500.0
2018.0,Comprehensive,5.0,56803,1,1462,Manual,FWD,21.56,V-Type,103.25,6000.0,138.0,4400.0,4.0,MPFi,No,Manual,5.0,21.56,43.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,170.0,2650.0,1520.0,1700000.0,Unknown,11535034500.0
2023.0,Comprehensive,5.0,24000,1,1984,Automatic,FWD,16.78,Standard,241.3,6500.0,370.0,4500.0,4.0,Direct Injection,Yes,Automatic,7.0,14.11,73.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Power,Tilt and Telescopic,Ventilated Disc,Ventilated Disc,165.0,2500.0,2345.0,4275000.0,250,15319296300.0
2024.0,Comprehensive,5.0,17650,1,1490,Automatic,FWD,27.97,Standard,91.18,5500.0,122.0,4800.0,4.0,MPFi,Yes,Automatic,5.0,27.97,45.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Ventilated Disc,Solid Disc,170.0,2600.0,1755.0,1095000.0,180,12888862875.0
2022.0,Comprehensive,5.0,13800,1,1353,Automatic,FWD,16.5,Standard,138.08,6000.0,242.0,3200.0,4.0,Direct Injection,Yes,Automatic,7.0,16.5,50.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,170.0,2610.0,Unknown,1750000.0,Unknown,12776715000.0
2024.0,Comprehensive,5.0,16720,1,1451,Automatic,FWD,12.34,Turbocharged,141.04,5000.0,250.0,3600.0,4.0,MPFi,Yes,Automatic,6.0,12.34,60.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,160.0,2750.0,Unknown,1550000.0,Unknown,15175890400.0
2016.0,Comprehensive,7.0,89000,1,1497,Automatic,FWD,15.4,V-Type,117.3,6600.0,145.0,4600.0,4.0,EFI,No,Automatic,6.0,15.4,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,210.0,2662.0,Unknown,1735000.0,Unknown,12871441030.0
2014.0,Unknown,5.0,160000,1,1198,Manual,FWD,18.0,V-Type,86.7,6000.0,109.0,4500.0,4.0,Direct Injection,No,Manual,5.0,18.0,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,165.0,2405.0,Unknown,575000.0,160,10088316000.0
2013.0,Unknown,5.0,60000,2,1197,Automatic,FWD,16.95,Standard,78.9,6000.0,111.8,4000.0,4.0,MPFi,No,Automatic,4.0,16.95,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Fixed,Ventilated Disc,Drum,165.0,2380.0,Unknown,360000.0,Unknown,8863016250.0
2011.0,Third Party,5.0,66000,2,1497,Manual,FWD,17.0,In-Line,118.0,6600.0,146.0,4800.0,4.0,EFI,No,Manual,5.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,160.0,2550.0,Unknown,210000.0,Unknown,11088012000.0
2022.0,Unknown,5.0,60000,1,1199,Manual,FWD,19.33,Standard,86.83,6000.0,113.0,3300.0,4.0,MPFi,No,Manual,5.0,19.33,37.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,165.0,2501.0,Unknown,260000.0,Unknown,10664731350.0
2019.0,Unknown,5.0,30000,1,1197,Manual,FWD,17.0,Standard,110.0,5000.0,200.0,3500.0,4.0,MPFi,Yes,Manual,6.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Collapsible/Fixed,Solid Disc,Solid Disc,180.0,2600.0,Unknown,390000.0,175,11836254165.0
2011.0,Unknown,5.0,100000,1,1497,Manual,FWD,17.0,In-Line,118.0,6600.0,146.0,4800.0,4.0,EFI,No,Manual,5.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,160.0,2550.0,Unknown,1250000.0,Unknown,11088012000.0
2019.0,Comprehensive,5.0,85797,1,1199,Automatic,FWD,19.46,Standard Brand Engine,89.0,6000.0,110.0,4800.0,4.0,CRDi,No,Automatic,7.0,19.46,35.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Ventilated Disc,Drum,172.0,2470.0,1380.0,300000.0,Unknown,10385002500.0
2011.0,Comprehensive,5.0,51000,1,1591,Manual,FWD,17.01,V-Type,121.3,6300.0,154.9,4200.0,4.0,MPFi,No,Manual,5.0,17.01,43.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Solid Disc,170.0,2570.0,Unknown,534000.0,Unknown,10957775000.0
2016.0,Comprehensive,5.0,25310,1,1197,Manual,FWD,21.21,V-Type,81.8,6000.0,113.0,4200.0,4.0,MPFi,No,Manual,5.0,21.21,37.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,163.0,2450.0,1315.0,315000.0,Unknown,10193472000.0
2022.0,Comprehensive,5.0,30000,1,999,Automatic,FWD,17.2,Standard,113.98,5500.0,178.0,4500.0,4.0,Direct Injection,Yes,Automatic,6.0,17.2,50.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Drum,188.0,2651.0,1660.0,150000.0,Unknown,11986832000.0
2019.0,Unknown,5.0,26500,1,1198,Automatic,FWD,17.0,Turbocharged,108.5,5000.0,170.0,4000.0,4.0,MPFi,Yes,Automatic,6.0,17.0,44.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,165.0,2498.0,Unknown,998000.0,154,11623646338.0
2021.0,Comprehensive,5.0,28476,1,1462,Automatic,FWD,18.76,Standard,103.26,6000.0,138.0,4400.0,4.0,MPFi,No,Automatic,4.0,18.76,48.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Ventilated Disc,Drum,165.0,2500.0,1600.0,680000.0,Unknown,11727722000.0
2023.0,Comprehensive,5.0,20556,1,1199,Automatic,FWD,17.05,V-Type,118.35,5500.0,170.0,4000.0,4.0,CRDi,Yes,Automatic,6.0,17.05,44.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Fixed,Solid Disc,Drum,209.0,2498.0,Unknown,4295000.0,Unknown,11613504738.0
2019.0,Comprehensive,5.0,14000,1,1197,Automatic,FWD,17.4,V-Type,81.86,6000.0,117.0,4000.0,4.0,MPFi,No,Automatic,5.0,17.4,40.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt and Telescopic,Solid Disc,Drum,170.0,2570.0,Unknown,842000.0,170,10399534950.0
2020.0,Comprehensive,7.0,19719,1,999,Automatic,FWD,18.2,In-Line,71.01,6250.0,96.0,3500.0,4.0,MPFi,No,Automatic,5.0,18.2,40.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,182.0,2600.0,Unknown,625000.0,Unknown,11402993407.0
2021.0,Third Party,5.0,81951,1,1462,Manual,FWD,17.03,Standard,103.26,6000.0,138.0,4400.0,4.0,MPFi,No,Manual,5.0,17.03,48.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Ventilated Disc,Drum,160.0,2500.0,1600.0,575000.0,Unknown,11727722000.0
2024.0,Unknown,5.0,10000,2,1451,Automatic,FWD,12.34,Turbocharged,141.04,5000.0,250.0,3600.0,4.0,Direct Injection,Yes,Automatic,6.0,12.34,60.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,152.0,2750.0,Unknown,637000.0,Unknown,15175890400.0
2023.0,Zero Dep,7.0,9308,1,1984,Automatic,4WD,13.32,Turbocharged,187.74,6000.0,320.0,4100.0,4.0,Direct Injection,Yes,Automatic,7.0,13.32,58.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,180.0,2791.0,2493.0,1700000.0,210,14901327830.0
2022.0,Comprehensive,5.0,27500,1,999,Automatic,FWD,18.41,Standard,113.98,5500.0,178.0,4500.0,4.0,Direct Injection,Yes,Automatic,6.0,18.41,50.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Drum,188.0,2651.0,1670.0,2345000.0,Unknown,11975483520.0
2021.0,Comprehensive,5.0,38247,1,1497,Automatic,FWD,14.0,Standard,113.18,6300.0,143.8,4500.0,4.0,MPFi,No,Automatic,6.0,17.0,50.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Solid Disc,190.0,2610.0,Unknown,1200000.0,Unknown,12584595000.0
2014.0,Unknown,5.0,160000,1,1198,Manual,FWD,18.0,V-Type,86.7,6000.0,109.0,4500.0,4.0,Direct Injection,No,Manual,5.0,18.0,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,165.0,2405.0,Unknown,1375000.0,160,10088316000.0
2013.0,Unknown,5.0,60000,2,1197,Automatic,FWD,16.95,Standard,78.9,6000.0,111.8,4000.0,4.0,MPFi,No,Automatic,4.0,16.95,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Fixed,Ventilated Disc,Drum,165.0,2380.0,Unknown,360000.0,Unknown,8863016250.0
2011.0,Third Party,5.0,66000,2,1497,Manual,FWD,17.0,In-Line,118.0,6600.0,146.0,4800.0,4.0,EFI,No,Manual,5.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,160.0,2550.0,Unknown,210000.0,Unknown,11088012000.0
2022.0,Unknown,5.0,60000,1,1199,Manual,FWD,19.33,Standard,86.83,6000.0,113.0,3300.0,4.0,MPFi,No,Manual,5.0,19.33,37.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,165.0,2501.0,Unknown,260000.0,Unknown,10664731350.0
2019.0,Unknown,5.0,30000,1,1197,Manual,FWD,17.0,Standard,110.0,5000.0,200.0,3500.0,4.0,MPFi,Yes,Manual,6.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Collapsible/Fixed,Solid Disc,Solid Disc,180.0,2600.0,Unknown,390000.0,175,11836254165.0
2011.0,Unknown,5.0,100000,1,1497,Manual,FWD,17.0,In-Line,118.0,6600.0,146.0,4800.0,4.0,EFI,No,Manual,5.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,160.0,2550.0,Unknown,1250000.0,Unknown,11088012000.0
2014.0,Unknown,5.0,30359,1,1086,Manual,FWD,19.81,Standard,68.05,5500.0,99.04,4500.0,3.0,MPFi,No,Manual,5.0,19.81,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,165.0,2380.0,Unknown,300000.0,165,8863016250.0
2021.0,Zero Dep,5.0,27000,1,1969,Automatic,FWD,17.0,In-Line,190.0,6000.0,300.0,4000.0,4.0,MPFi,No,Automatic,5.0,17.0,35.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Power,Fixed,Solid Disc,Drum,185.0,2872.0,Unknown,177000.0,180,13898501640.0
2018.0,Third Party,5.0,36985,2,1197,Automatic,FWD,21.21,V-Type,81.8,6000.0,113.0,4200.0,4.0,MPFi,No,Automatic,5.0,21.21,37.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,163.0,2450.0,1315.0,2275000.0,Unknown,10193472000.0
2024.0,Zero Dep,5.0,9000,1,1498,Automatic,FWD,18.67,Standard,147.51,6000.0,250.0,3500.0,4.0,MPFi,Yes,Automatic,7.0,18.67,45.0,BS VI 2.0,Standard/Other,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Drum,179.0,2450.0,1685.0,4250000.0,190,12042244104.0
2019.0,Comprehensive,5.0,62000,1,1197,Manual,FWD,21.21,V-Type,81.8,6000.0,113.0,4200.0,4.0,MPFi,No,Manual,5.0,21.21,37.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,163.0,2450.0,1315.0,1675000.0,Unknown,10500957375.0
2022.0,Unknown,5.0,9990,1,1998,Automatic,FWD,14.82,In-Line,248.08,5200.0,350.0,4800.0,4.0,MPFi,Twin,Automatic,8.0,14.82,35.0,BS VI,Standard/Other,Standard/Other,Electric,Fixed,Ventilated Disc,Ventilated Disc,188.0,2975.0,Unknown,549000.0,Unknown,15795352986.0
2017.0,Unknown,5.0,55000,1,1591,Automatic,FWD,13.0,V-Type,121.3,6400.0,151.0,4850.0,4.0,MPFi,No,Automatic,6.0,13.0,55.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,190.0,2590.0,Unknown,5295000.0,Unknown,12388978000.0
2020.0,Comprehensive,5.0,33000,1,998,Automatic,FWD,18.3,Standard,118.36,6000.0,172.0,4000.0,4.0,Direct Injection,Yes,Automatic,7.0,18.3,45.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,170.0,2500.0,Unknown,799000.0,Unknown,11742024100.0
2015.0,Comprehensive,7.0,60559,1,1373,Manual,FWD,16.02,Standard,93.7,6000.0,130.0,4000.0,4.0,MPFi,No,Manual,5.0,16.02,45.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,185.0,2740.0,1760.0,994999.0,164,12181159875.0
2019.0,Comprehensive,5.0,16000,1,1199,Automatic,FWD,18.2,V-Type,88.7,6000.0,110.0,4800.0,4.0,MPFi,No,Automatic,5.0,18.2,40.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,165.0,2530.0,Unknown,321000.0,172,10344444880.0
2017.0,Comprehensive,5.0,28631,1,799,Manual,2WD,22.7,Standard,53.64,5678.0,72.0,4386.0,4.0,MPFi,No,Manual,5.0,22.7,28.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Fixed,Solid Disc,Drum,160.0,2348.0,Unknown,530000.0,Unknown,8243178840.0
2014.0,Unknown,5.0,160000,1,1198,Manual,FWD,18.0,V-Type,86.7,6000.0,109.0,4500.0,4.0,CRDi,No,Manual,5.0,18.0,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,165.0,2405.0,Unknown,750000.0,160,10088316000.0
2013.0,Unknown,5.0,60000,2,1197,Automatic,FWD,16.95,Standard,78.9,6000.0,111.8,4000.0,4.0,MPFi,No,Automatic,4.0,16.95,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Fixed,Ventilated Disc,Drum,165.0,2380.0,Unknown,360000.0,Unknown,8863016250.0
2011.0,Third Party,5.0,66000,2,1497,Manual,FWD,17.0,In-Line,118.0,6600.0,146.0,4800.0,4.0,EFI,No,Manual,5.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,160.0,2550.0,Unknown,210000.0,Unknown,11088012000.0
2022.0,Unknown,5.0,60000,1,1199,Manual,FWD,19.33,Standard,86.83,6000.0,113.0,3300.0,4.0,MPFi,No,Manual,5.0,19.33,37.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,165.0,2501.0,Unknown,260000.0,Unknown,10664731350.0
2019.0,Unknown,5.0,30000,1,1197,Manual,FWD,17.0,Standard,110.0,5000.0,200.0,3500.0,4.0,MPFi,Yes,Manual,6.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Collapsible/Fixed,Solid Disc,Solid Disc,180.0,2600.0,Unknown,390000.0,175,11836254165.0
2011.0,Unknown,5.0,100000,1,1497,Manual,FWD,17.0,In-Line,118.0,6600.0,146.0,4800.0,4.0,EFI,No,Manual,5.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,160.0,2550.0,Unknown,1250000.0,Unknown,11088012000.0
2022.0,Comprehensive,5.0,27403,1,999,Automatic,FWD,18.24,Turbocharged,98.63,5000.0,152.0,4400.0,4.0,MPFi,Yes,Automatic,6.0,18.24,40.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,205.0,2500.0,Unknown,1200000.0,Unknown,11209721250.0
2017.0,Comprehensive,5.0,60000,1,1373,Automatic,FWD,19.12,V-Type,91.1,6000.0,130.0,4000.0,4.0,MPFi,No,Automatic,4.0,19.12,43.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,170.0,2650.0,1490.0,1575000.0,190,11535034500.0
2023.0,Comprehensive,5.0,10405,1,1199,Manual,FWD,17.33,V-Type,118.35,5500.0,170.0,4000.0,4.0,MPFi,Yes,Manual,6.0,17.33,44.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Fixed,Solid Disc,Drum,209.0,2498.0,Unknown,595000.0,Unknown,11613504738.0
2014.0,Comprehensive,5.0,47505,3,998,Automatic,FWD,23.95,Standard,67.05,6000.0,90.0,3500.0,4.0,MPFi,No,Automatic,5.0,23.95,35.0,BS IV,MacPherson Strut,Leaf Spring/Rigid Axle,Power,Tilt Only,Ventilated Disc,Drum,160.0,2360.0,1210.0,246000.0,145,7921745625.0
